subject,version,character,act,event,coherence,lag,correct_detail,correct_order,response_detail,response_order,notes,rater
657,13,melvin,2,A,coherent,short,"Charles was cut off by a phone call from Melvin Doyle.
“Hey Charles,” said Melvin, “Do you know what you’re doing a month from tonight?”
“I’m not yet sure,” he replied, “Why, is there something important next month?”
“Only yours truly taking the stage for a one-night performance,” he replied jubilantly.
“That’s fantastic,” said Charles, “I never doubted for a moment they’d let you perform!”
Melvin replied, “I’ll keep you posted on the date and tickets, so until then, wish me luck!”
“Oh, what a noble mind is overthrown!” Melvin blurted in a high falsetto.
He returned to his normal voice, proclaiming, “You’ll be hearing more of that in a month!”",13,,,,aid
657,13,charles,2,C,mainplot,mainplot,"Charles looked at his mother and asked her if she had seen his photograph.
“I don’t understand why they would take a photograph of a photographer,” Ethel mused.
“Don’t be silly, mom, the front-page photo I took of the Mayor!” Charles chided.
“You sent me that article link,” she explained, “But there wasn’t any photograph in it.”
“That can’t be,” he replied as he pulled out his phone, “The photo is supposed to tie the whole report together!”
Charles waited for the article to slowly load on his smartphone, clenching his teeth.
When the article finally appeared, Ethel complained, “I told you there was no photo!”
Charles cried, “But that photo’s my chance at becoming photography editor!”",14,this is when he finds out the picture he took of the mayor is not on the article.,12,,aid
657,13,sandra,2,B,unrelated,long,"Charles suddenly received a video call from Sandra Mayes, who waved at the camera.
“I’m here at a café,” said Sandra, “I was worried someone I met would be arriving.”
“A dozen philanthropists are hocking me to paint their mansions,” said Sandra.
“Are you telling me that you had way too much of a good time at the show?” said Charles.
“You shouldn’t be worried, you could make a fortune off them,” Charles continued.
Sandra slowly stood up the chair and muttered, “There’s just too many of them.”
As she headed towards the exit, in walked a short woman with a red sportscoat.
Sandra avoided making eye contact with her and walked out, before ending the call.",15,,,,aid
657,13,charles,2,D,mainplot,mainplot,"An hour later, Charles walked quickly up the stairs to the newspaper’s administrative office.
He traversed several aisles of grey-walled cubicles to the managing editor’s closed door.
“He’s in a meeting,” explained the secretary at the long desk adjacent to the door.
“But it’s urgent,” said Charles, “It’s about today’s paper, he needs to hear it now.”
“It’s a bit late for that,” replied the secretary, who held out a fresh print of the evening paper.
Charles took hold of it and scanned the photo of a smiling mayor on the front cover.
“This is wrong!” he shouted, “I need to speak to him now, it’s the wrong photo!”
“Look Charles, just take a seat over there, and I’ll let you know when he’s ready.”",16,he is upset and knows his boss will be angry. he goes to the office,13,,aid
657,13,beatrice,2,A,coherent,long,"Moments later Beatrice Small stopped by, looking downcast.
“This is one of the worst days I’ve had in a while,” Beatrice said.
Charles noticed a crumpled tissue in her right hand and asked, “Beatrice, are you okay?”
“Not really,” Beatrice continued, “I have to find another place to live, and soon!”
“When I came home, this Labrador in a pink collar was barking behind my front door.”
“Oh,” said Charles, “Is there anything I can do to help with the process?”
“Sure,” said Beatrice, “If you know of any one-bedroom apartments, let me know!”
“Or any good-looking singles,” Beatrice quipped as she left.",17,"later, beatrice goes home to find a golden lab with a pink collar.",16,,aid
657,13,charles,2,E,mainplot,mainplot,"Just then the managing editor’s door swung open, and the secretary waved Charles in.
The managing editor sat in a tall leather chair at his mahogany desk, placing his pen down.
“What can I do for you, Charlie-boy,” he asked, looking up from his computer screen.
“There’s a big problem,” Charles said gravely, “You got the wrong photograph on the cover!”
“Oh, you mean the photograph we had to buy since you didn’t do your job,” he replied.
“No way,” said Charles, “I sent you the perfect picture of the mayor yesterday morning!”
Charles suddenly realized he had never pressed “Send” on the email, and his boss was right.
“Never mind,” Charles relented, and left to sulk at his desk, with no promotion.",18,and speaks with his head editor and he tells charles that he had to buy a picture to add to the article because charles didn't add one himself. Charles knows he's mad at him and leaves.,14,,aid
657,13,beatrice,2,B,,,"Moments later Beatrice Small stopped by, smiling ecstatically.
“It could have been a lot worse than this.” Beatrice chimed.
Charles noticed a concerning cast on her left arm. He asked, “Beatrice, are you okay?”
“Absolutely!” Beatrice exclaimed, “This is the least pain I’ve ever felt in my life!”
“My bicycle skidded out on a damp road, and I broke my fall with this arm.”
“That’s awful,” Charles replied, “Wasn’t it painful to keep using that arm?”
“Oh sure,” Beatrice said, “But I got back up, biked all the way back, and finished!”
“You should bike with me some time,” Beatrice suggested, smiling as she left.",N/A,,,,aid
657,13,beatrice,1,B,,,"A tremor ran through his leg, as his phone received a text from Beatrice Small.
“I know you’re probably busy,” Beatrice texted frantically, “But, I’m up against a deadline.”
“I need to raise at least a hundred dollars to bike in the marathon an hour from now.”
“And you think I have that kind of money?” Charles replied, “I’m not that rich.”
“My doctor diagnosed me with seronegative arthritis,” Beatrice explained, “And I’m trying to fight the pain.”
“He said exercise helps with the pain, so I want to test that to the extreme!”
“What if I donate fifty dollars to your cause,” Charles offered, “Would that be enough?”
“That would be fantastic, thanks so much!” replied Beatrice before putting her phone away.",N/A,,,,aid
657,13,johnny,2,A,,,"Charles was surprised by a text from Johnny Pratt.
Johnny texted, “Charles, any chance you know a cheap airline to Hawaii?”
Charles replied, “No, but tell me, is there some special occasion you’re celebrating?”
“Not exactly,” he responded, “My boyfriend thought that Hawaii would be a relaxing place to visit.”
“He wanted to do something nice for me,” Johnny continued.
“Oh!” Johnny added in a subsequent text, “You want some leftover potatoes?”
Charles replied, “Of course, you know how much I always look forward to your cooking, and I’ll ask around about airline tickets.”
“Thanks, he’s sorry for being too tough on me, and now he wants to make up for it,” Johnny explained.",N/A,,,,aid
657,13,johnny,1,B,,,"A while later, as Charles turned, he nearly collided with Johnny Pratt.
“Sorry man,” muttered Johnny, tilting his head back and forth as he scanned the area.
“Hey Charles, he said, “Any chance you’ve seen my American Express card lying nearby?”
“Actually, I haven’t,” said Charles, “And did you happen to lose that around the office?”
“It’s a bit embarrassing, but I forgot that my mortgage payment was past due,” he replied.
“You see, the payment was late, but the bank gave me an extension only if I use my credit card.”
“They’re letting me make the next payment by the end of the day,” Johnny continued, “Or else I’ll lose everything.”
“The bank closes in a few hours, so I better find that credit card!” Johnny explained as he walked away.",N/A,,,,aid
